#Network | Station | Location | Channel | Latitude | Longitude | Elevation | Depth | Azimuth | Dip | SensorDescription | Scale | ScaleFreq | ScaleUnits | SampleRate | StartTime | EndTime
OV|POTG||VEC|9.0525|-83.118896|674.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2014-10-08T00:00:00.0000|
OV|POTG||VEP|9.0525|-83.118896|674.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2014-10-08T00:00:00.0000|
OV|POTG||VKI|9.0525|-83.118896|674.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|CELSIUS|0.1|2014-10-08T00:00:00.0000|
OV|POTG||VMU|9.0525|-83.118896|674.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2014-10-08T00:00:00.0000|
OV|POTG||VMV|9.0525|-83.118896|674.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2014-10-08T00:00:00.0000|
OV|POTG||VMW|9.0525|-83.118896|674.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2014-10-08T00:00:00.0000|
OV|POTG||VPB|9.0525|-83.118896|674.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|PERCENT|0.1|2014-10-08T00:00:00.0000|
OV|PUJE||EHE|10.1139|-85.272499|42.0|0.0|90.0|0.0|Mark Products L22/Reftek 130 Datalogger|5.46851E7|5.0|M/S|100.0|2012-11-30T00:00:00.0000|
OV|PUJE||EHN|10.1139|-85.272499|42.0|0.0|0.0|0.0|Mark Products L22/Reftek 130 Datalogger|5.46851E7|5.0|M/S|100.0|2012-11-30T00:00:00.0000|
OV|PUJE||EHZ|10.1139|-85.272499|42.0|0.0|0.0|90.0|Mark Products L22/Reftek 130 Datalogger|5.46851E7|5.0|M/S|100.0|2012-11-30T00:00:00.0000|
OV|PUJE||LOG|10.1139|-85.272499|42.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2012-11-30T00:00:00.0000|
OV|QPSB||HHE|9.3919|-84.123901|52.0|0.0|90.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2013-11-01T00:00:00.0000|
OV|QPSB||HHN|9.3919|-84.123901|52.0|0.0|0.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2013-11-01T00:00:00.0000|
OV|QPSB||HHZ|9.3919|-84.123901|52.0|0.0|0.0|-90.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2013-11-01T00:00:00.0000|
OV|QPSR||EHZ|9.3919|-84.123901|52.0|0.0|0.0|-90.0|Ranger SS1/Dummy Datalogger used in ignorance|1.66532E7|10.0|M/S|100.0|1984-04-01T00:00:00.0000|2013-06-01T23:59:59.0000
OV|RIFO||BHE|10.3172|-83.922798|139.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2010-04-15T00:00:00.0000|
OV|RIFO||BHN|10.3172|-83.922798|139.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2010-04-15T00:00:00.0000|
OV|RIFO||BHZ|10.3172|-83.922798|139.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2010-04-15T00:00:00.0000|
OV|RIFO||HHE|10.3172|-83.922798|139.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2010-04-15T00:00:00.0000|
OV|RIFO||HHN|10.3172|-83.922798|139.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2010-04-15T00:00:00.0000|
OV|RIFO||HHZ|10.3172|-83.922798|139.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2010-04-15T00:00:00.0000|
OV|RIFO||HNE|10.3172|-83.922798|139.0|0.0|90.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2010-04-15T00:00:00.0000|
OV|RIFO||HNN|10.3172|-83.922798|139.0|0.0|0.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2010-04-15T00:00:00.0000|
OV|RIFO||HNZ|10.3172|-83.922798|139.0|0.0|0.0|-90.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2010-04-15T00:00:00.0000|
OV|RIFO||LCE|10.3172|-83.922798|139.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0.0|S|1.0|2010-04-15T00:00:00.0000|
OV|RIFO||LCQ|10.3172|-83.922798|139.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|PERCENT|1.0|2010-04-15T00:00:00.0000|
OV|RIFO||LHE|10.3172|-83.922798|139.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2010-04-15T00:00:00.0000|
OV|RIFO||LHN|10.3172|-83.922798|139.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2010-04-15T00:00:00.0000|
OV|RIFO||LHZ|10.3172|-83.922798|139.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2010-04-15T00:00:00.0000|
OV|RIFO||VCO|10.3172|-83.922798|139.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2010-04-15T00:00:00.0000|
OV|RIFO||VEA|10.3172|-83.922798|139.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2010-04-15T00:00:00.0000|
OV|RIFO||VEC|10.3172|-83.922798|139.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2010-04-15T00:00:00.0000|
OV|RIFO||VEP|10.3172|-83.922798|139.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2010-04-15T00:00:00.0000|
OV|RIFO||VKI|10.3172|-83.922798|139.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|CELSIUS|0.1|2010-04-15T00:00:00.0000|
OV|RIFO||VMU|10.3172|-83.922798|139.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2010-04-15T00:00:00.0000|
OV|RIFO||VMV|10.3172|-83.922798|139.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2010-04-15T00:00:00.0000|
OV|RIFO||VMW|10.3172|-83.922798|139.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2010-04-15T00:00:00.0000|
OV|RIFO||VPB|10.3172|-83.922798|139.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|PERCENT|0.1|2010-04-15T00:00:00.0000|
OV|RIMA||HHE|9.7666|-83.863602|1665.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330HR Linear Phase|2.51042E9|0.4|M/S|100.0|2012-09-01T00:00:00.0000|
OV|RIMA||HHN|9.7666|-83.863602|1665.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330HR Linear Phase|2.51042E9|0.4|M/S|100.0|2012-09-01T00:00:00.0000|
OV|RIMA||HHZ|9.7666|-83.863602|1665.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330HR Linear Phase|2.51042E9|0.4|M/S|100.0|2012-09-01T00:00:00.0000|
OV|RIMA||HNE|9.7666|-83.863602|1665.0|0.0|90.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2012-09-01T00:00:00.0000|
OV|RIMA||HNN|9.7666|-83.863602|1665.0|0.0|0.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2012-09-01T00:00:00.0000|
OV|RIMA||HNZ|9.7666|-83.863602|1665.0|0.0|0.0|-90.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2012-09-01T00:00:00.0000|
OV|RIMA||LCE|9.7666|-83.863602|1665.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0.0|S|1.0|2012-09-01T00:00:00.0000|
OV|RIMA||LCQ|9.7666|-83.863602|1665.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|PERCENT|1.0|2012-09-01T00:00:00.0000|
OV|RIMA||VCO|9.7666|-83.863602|1665.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2012-09-01T00:00:00.0000|
OV|RIMA||VEA|9.7666|-83.863602|1665.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2012-09-01T00:00:00.0000|
OV|RIMA||VEC|9.7666|-83.863602|1665.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2012-09-01T00:00:00.0000|
OV|RIMA||VEP|9.7666|-83.863602|1665.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2012-09-01T00:00:00.0000|
OV|RIMA||VKI|9.7666|-83.863602|1665.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|CELSIUS|0.1|2012-09-01T00:00:00.0000|
OV|RIMA||VMU|9.7666|-83.863602|1665.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2012-09-01T00:00:00.0000|
OV|RIMA||VMV|9.7666|-83.863602|1665.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2012-09-01T00:00:00.0000|
OV|RIMA||VMW|9.7666|-83.863602|1665.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2012-09-01T00:00:00.0000|
OV|RIMA||VPB|9.7666|-83.863602|1665.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|PERCENT|0.1|2012-09-01T00:00:00.0000|
OV|RIN3||EHZ|10.7883|-85.365196|870.0|0.0|0.0|-90.0|Ranger SS1/Dummy Datalogger used in ignorance|1.66532E7|10.0|M/S|100.0|1984-04-01T00:00:00.0000|2014-05-26T23:59:59.0000
OV|RIOS||BHE|8.7005|-83.514297|81.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Be|6.27192E8|0.2|M/S|20.0|2008-01-01T00:00:00.0000|
OV|RIOS||BHN|8.7005|-83.514297|81.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Be|6.27192E8|0.2|M/S|20.0|2008-01-01T00:00:00.0000|
OV|RIOS||BHZ|8.7005|-83.514297|81.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Be|6.27192E8|0.2|M/S|20.0|2008-01-01T00:00:00.0000|
OV|RIOS||HHE|8.7005|-83.514297|81.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Be|6.27604E8|0.4|M/S|100.0|2008-01-01T00:00:00.0000|
OV|RIOS||HHN|8.7005|-83.514297|81.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Be|6.27604E8|0.4|M/S|100.0|2008-01-01T00:00:00.0000|
OV|RIOS||HHZ|8.7005|-83.514297|81.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Be|6.27604E8|0.4|M/S|100.0|2008-01-01T00:00:00.0000|
OV|RIOS||HNE|8.7005|-83.514297|81.0|0.0|90.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330 Linea|427894.0|0.03|M/S**2|200.0|2008-01-01T00:00:00.0000|
OV|RIOS||HNN|8.7005|-83.514297|81.0|0.0|0.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330 Linea|427894.0|0.03|M/S**2|200.0|2008-01-01T00:00:00.0000|
OV|RIOS||HNZ|8.7005|-83.514297|81.0|0.0|0.0|-90.0|Episensor 200 Hz 10 Volt per g/Quanterra 330 Linea|427894.0|0.03|M/S**2|200.0|2008-01-01T00:00:00.0000|
OV|RIOS||LCE|8.7005|-83.514297|81.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Below 100 Composite|1000000.0|0.0|S|1.0|2008-01-01T00:00:00.0000|
OV|RIOS||LCQ|8.7005|-83.514297|81.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Below 100 Composite|1.0|0.0|PERCENT|1.0|2008-01-01T00:00:00.0000|
OV|RIOS||LHE|8.7005|-83.514297|81.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Be|6.25202E8|0.03|M/S|1.0|2008-01-01T00:00:00.0000|
OV|RIOS||LHN|8.7005|-83.514297|81.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Be|6.25202E8|0.03|M/S|1.0|2008-01-01T00:00:00.0000|
OV|RIOS||LHZ|8.7005|-83.514297|81.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Be|6.25202E8|0.03|M/S|1.0|2008-01-01T00:00:00.0000|
OV|RIOS||VCO|8.7005|-83.514297|81.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2008-01-01T00:00:00.0000|
OV|RIOS||VEA|8.7005|-83.514297|81.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2008-01-01T00:00:00.0000|
OV|RIOS||VEC|8.7005|-83.514297|81.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2008-01-01T00:00:00.0000|
OV|RIOS||VEP|8.7005|-83.514297|81.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2008-01-01T00:00:00.0000|
OV|RIOS||VKI|8.7005|-83.514297|81.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Below 100 Composite|1.0|0.0|CELSIUS|0.1|2008-01-01T00:00:00.0000|
OV|RIOS||VMU|8.7005|-83.514297|81.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2008-01-01T00:00:00.0000|
OV|RIOS||VMV|8.7005|-83.514297|81.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2008-01-01T00:00:00.0000|
OV|RIOS||VMW|8.7005|-83.514297|81.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2008-01-01T00:00:00.0000|
OV|RIOS||VPB|8.7005|-83.514297|81.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Below 100 Composite|10.0|0.0|PERCENT|0.1|2008-01-01T00:00:00.0000|
OV|SAJU||HHE|10.0673|-85.710503|90.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|7.33427E8|0.3|M/S|100.0|2012-10-10T00:00:00.0000|
OV|SAJU||HHN|10.0673|-85.710503|90.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|7.33427E8|0.3|M/S|100.0|2012-10-10T00:00:00.0000|
OV|SAJU||HHZ|10.0673|-85.710503|90.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|7.33427E8|0.3|M/S|100.0|2012-10-10T00:00:00.0000|
OV|SAJU||LOG|10.0673|-85.710503|90.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2012-10-10T00:00:00.0000|
OV|SARO||ENE|10.843065|-85.615723|303.0|0.0|90.0|0.0|RT147, DC to >150 Hz, +/-4g clip level, +/-10V ful|160383.0|0.05|M/S**2|200.0|2018-01-01T00:00:00.0000|
OV|SARO||ENN|10.843065|-85.615723|303.0|0.0|0.0|0.0|RT147, DC to >150 Hz, +/-4g clip level, +/-10V ful|160383.0|0.05|M/S**2|200.0|2018-01-01T00:00:00.0000|
OV|SARO||ENZ|10.843065|-85.615723|303.0|0.0|0.0|-90.0|RT147, DC to >150 Hz, +/-4g clip level, +/-10V ful|160383.0|0.05|M/S**2|200.0|2018-01-01T00:00:00.0000|
OV|SARO||HHE|10.843065|-85.615723|303.0|0.0|90.0|0.0|Streckeisen STS-2 G2/Reftek 130 Datalogger|9.38318E8|0.4|M/S|100.0|2000-01-01T00:00:00.0000|
OV|SARO||HHN|10.843065|-85.615723|303.0|0.0|0.0|0.0|Streckeisen STS-2 G2/Reftek 130 Datalogger|9.38318E8|0.4|M/S|100.0|2000-01-01T00:00:00.0000|
OV|SARO||HHZ|10.843065|-85.615723|303.0|0.0|0.0|-90.0|Streckeisen STS-2 G2/Reftek 130 Datalogger|9.38318E8|0.4|M/S|100.0|2000-01-01T00:00:00.0000|
OV|SRBA||BHE|9.2321|-83.3601|974.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2014-10-07T00:00:00.0000|
OV|SRBA||BHN|9.2321|-83.3601|974.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2014-10-07T00:00:00.0000|
OV|SRBA||BHZ|9.2321|-83.3601|974.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2014-10-07T00:00:00.0000|
OV|SRBA||HHE|9.2321|-83.3601|974.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2014-10-07T00:00:00.0000|
OV|SRBA||HHN|9.2321|-83.3601|974.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2014-10-07T00:00:00.0000|
OV|SRBA||HHZ|9.2321|-83.3601|974.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2014-10-07T00:00:00.0000|
OV|SRBA||HNE|9.2321|-83.3601|974.0|0.0|90.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2014-10-07T00:00:00.0000|
OV|SRBA||HNN|9.2321|-83.3601|974.0|0.0|0.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2014-10-07T00:00:00.0000|
OV|SRBA||HNZ|9.2321|-83.3601|974.0|0.0|0.0|-90.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2014-10-07T00:00:00.0000|
OV|SRBA||LCE|9.2321|-83.3601|974.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0.0|S|1.0|2014-10-07T00:00:00.0000|
OV|SRBA||LCQ|9.2321|-83.3601|974.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|PERCENT|1.0|2014-10-07T00:00:00.0000|
OV|SRBA||LHE|9.2321|-83.3601|974.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2014-10-07T00:00:00.0000|
OV|SRBA||LHN|9.2321|-83.3601|974.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2014-10-07T00:00:00.0000|
OV|SRBA||LHZ|9.2321|-83.3601|974.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2014-10-07T00:00:00.0000|
OV|SRBA||VCO|9.2321|-83.3601|974.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2014-10-07T00:00:00.0000|
OV|SRBA||VEA|9.2321|-83.3601|974.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2014-10-07T00:00:00.0000|
OV|SRBA||VEC|9.2321|-83.3601|974.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2014-10-07T00:00:00.0000|
OV|SRBA||VEP|9.2321|-83.3601|974.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2014-10-07T00:00:00.0000|
OV|SRBA||VKI|9.2321|-83.3601|974.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|CELSIUS|0.1|2014-10-07T00:00:00.0000|
OV|SRBA||VMU|9.2321|-83.3601|974.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2014-10-07T00:00:00.0000|
OV|SRBA||VMV|9.2321|-83.3601|974.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2014-10-07T00:00:00.0000|
OV|SRBA||VMW|9.2321|-83.3601|974.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2014-10-07T00:00:00.0000|
OV|SRBA||VPB|9.2321|-83.3601|974.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|PERCENT|0.1|2014-10-07T00:00:00.0000|
OV|TAM||HHE|10.2635|-85.848198|5.0|0.0|90.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2012-09-07T00:00:00.0000|
OV|TAM||HHN|10.2635|-85.848198|5.0|0.0|0.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2012-09-07T00:00:00.0000|
OV|TAM||HHZ|10.2635|-85.848198|5.0|0.0|0.0|-90.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2012-09-07T00:00:00.0000|
OV|TBLN||HHE|9.8237|-83.999298|1596.0|0.0|90.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2012-09-18T00:00:00.0000|
OV|TBLN||HHN|9.8237|-83.999298|1596.0|0.0|0.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2012-09-18T00:00:00.0000|
OV|TBLN||HHZ|9.8237|-83.999298|1596.0|0.0|0.0|-90.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2012-09-18T00:00:00.0000|
OV|TERA||EHZ|10.1706|-84.197998|2010.0|0.0|0.0|-90.0|Ranger SS1/Dummy Datalogger used in ignorance|1.66532E7|10.0|M/S|100.0|1984-04-01T00:00:00.0000|2013-09-19T23:59:59.0000
OV|TIG2||EHZ|9.0284|-83.296898|580.0|0.0|0.0|-90.0|Ranger SS1/Dummy Datalogger used in ignorance|1.66532E7|10.0|M/S|100.0|1984-04-01T00:00:00.0000|
OV|TJAR||HHE|9.8504|-83.930199|1414.0|0.0|90.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2013-01-01T00:00:00.0000|
OV|TJAR||HHN|9.8504|-83.930199|1414.0|0.0|0.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2013-01-01T00:00:00.0000|
OV|TJAR||HHZ|9.8504|-83.930199|1414.0|0.0|0.0|-90.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2013-01-01T00:00:00.0000|
OV|TLLA||EHZ|10.0016|-83.775299|2688.0|0.0|0.0|-90.0|Ranger SS1/Dummy Datalogger used in ignorance|1.66532E7|10.0|M/S|100.0|1984-04-01T00:00:00.0000|2014-11-02T23:59:59.0000
OV|VACR||HHE|10.472|-84.675003|370.0|0.0|90.0|0.0|Guralp CMG3ESPC/Guralp DM24-MK3 Datalogger|7.21082E8|0.4|M/S|100.0|2015-09-22T00:00:00.0000|
OV|VACR||HHN|10.472|-84.675003|370.0|0.0|0.0|0.0|Guralp CMG3ESPC/Guralp DM24-MK3 Datalogger|7.16025E8|0.4|M/S|100.0|2015-09-22T00:00:00.0000|
OV|VACR||HHZ|10.472|-84.675003|370.0|0.0|0.0|-90.0|Guralp CMG3ESPC/Guralp DM24-MK3 Datalogger|7.21805E8|0.4|M/S|100.0|2015-09-22T00:00:00.0000|
OV|VAVL||HHE|10.4373|-84.709099|749.0|0.0|90.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2012-04-01T00:00:00.0000|
OV|VAVL||HHN|10.4373|-84.709099|749.0|0.0|0.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2012-04-01T00:00:00.0000|
OV|VAVL||HHZ|10.4373|-84.709099|749.0|0.0|0.0|-90.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2012-04-01T00:00:00.0000|
OV|VICA||HHE|9.9845|-83.844597|3358.0|0.0|90.0|0.0|Guralp CMG3ESP_100sec/Guralp DM24-MK3 Datalogger|7.25418E8|0.4|M/S|100.0|2014-04-24T00:00:00.0000|
OV|VICA||HHN|9.9845|-83.844597|3358.0|0.0|0.0|0.0|Guralp CMG3ESP_100sec/Guralp DM24-MK3 Datalogger|7.04464E8|0.4|M/S|100.0|2014-04-24T00:00:00.0000|
OV|VICA||HHZ|9.9845|-83.844597|3358.0|0.0|0.0|-90.0|Guralp CMG3ESP_100sec/Guralp DM24-MK3 Datalogger|7.29753E8|0.4|M/S|100.0|2014-04-24T00:00:00.0000|
OV|VICI1||HHE|9.9732|-83.860497|3424.0|0.0|90.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2015-01-27T00:00:00.0000|
OV|VICI1||HHN|9.9732|-83.860497|3424.0|0.0|0.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2015-01-27T00:00:00.0000|
OV|VICI1||HHZ|9.9732|-83.860497|3424.0|0.0|0.0|-90.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2015-01-27T00:00:00.0000|
OV|VICI2||HHE|9.9741|-83.864197|3402.0|0.0|90.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2015-01-27T00:00:00.0000|
OV|VICI2||HHN|9.9741|-83.864197|3402.0|0.0|0.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2015-01-27T00:00:00.0000|
